Intensity (mV), Distance (approx cm)
420, 9.5218458175
420, 9.5218458175
420, 9.5218458175
418, 9.5643539428
420, 9.5218458175
421, 9.5005912780
420, 9.5218458175
420, 9.5218458175
421, 9.5005912780
420, 9.5218458175
420, 9.5218458175
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
420, 9.5218458175
419, 9.5430994033
420, 9.5218458175
421, 9.5005912780
422, 9.4793376922
421, 9.5005912780
420, 9.5218458175
421, 9.5005912780
422, 9.4793376922
420, 9.5218458175
420, 9.5218458175
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
422, 9.4793376922
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
420, 9.5218458175
423, 9.4580831527
422, 9.4793376922
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
414, 9.6493701934
420, 9.5218458175
421, 9.5005912780
423, 9.4580831527
420, 9.5218458175
420, 9.5218458175
422, 9.4793376922
425, 9.4155750274
420, 9.5218458175
419, 9.5430994033
422, 9.4793376922
420, 9.5218458175
420, 9.5218458175
421, 9.5005912780
421, 9.5005912780
418, 9.5643539428
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
421, 9.5005912780
420, 9.5218458175
419, 9.5430994033
422, 9.4793376922
419, 9.5430994033
422, 9.4793376922
423, 9.4580831527
423, 9.4580831527
420, 9.5218458175
419, 9.5430994033
423, 9.4580831527
419, 9.5430994033
422, 9.4793376922
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
421, 9.5005912780
420, 9.5218458175
421, 9.5005912780
422, 9.4793376922
420, 9.5218458175
420, 9.5218458175
423, 9.4580831527
421, 9.5005912780
419, 9.5430994033
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
418, 9.5643539428
421, 9.5005912780
423, 9.4580831527
419, 9.5430994033
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
422, 9.4793376922
424, 9.4368295669
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
419, 9.5430994033
420, 9.5218458175
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
421, 9.5005912780
422, 9.4793376922
421, 9.5005912780
422, 9.4793376922
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
421, 9.5005912780
422, 9.4793376922
420, 9.5218458175
421, 9.5005912780
421, 9.5005912780
424, 9.4368295669
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
420, 9.5218458175
420, 9.5218458175
425, 9.4155750274
423, 9.4580831527
421, 9.5005912780
424, 9.4368295669
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
423, 9.4580831527
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
419, 9.5430994033
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
420, 9.5218458175
420, 9.5218458175
419, 9.5430994033
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
424, 9.4368295669
420, 9.5218458175
421, 9.5005912780
419, 9.5430994033
419, 9.5430994033
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
423, 9.4580831527
419, 9.5430994033
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
423, 9.4580831527
421, 9.5005912780
422, 9.4793376922
419, 9.5430994033
421, 9.5005912780
422, 9.4793376922
420, 9.5218458175
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
419, 9.5430994033
421, 9.5005912780
422, 9.4793376922
423, 9.4580831527
419, 9.5430994033
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
423, 9.4580831527
421, 9.5005912780
423, 9.4580831527
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
420, 9.5218458175
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
420, 9.5218458175
423, 9.4580831527
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
420, 9.5218458175
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
423, 9.4580831527
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
419, 9.5430994033
421, 9.5005912780
421, 9.5005912780
424, 9.4368295669
420, 9.5218458175
422, 9.4793376922
420, 9.5218458175
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
423, 9.4580831527
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
420, 9.5218458175
419, 9.5430994033
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
420, 9.5218458175
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
421, 9.5005912780
423, 9.4580831527
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
423, 9.4580831527
422, 9.4793376922
423, 9.4580831527
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
422, 9.4793376922
419, 9.5430994033
420, 9.5218458175
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
419, 9.5430994033
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
419, 9.5430994033
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
423, 9.4580831527
419, 9.5430994033
421, 9.5005912780
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
421, 9.5005912780
423, 9.4580831527
422, 9.4793376922
423, 9.4580831527
423, 9.4580831527
421, 9.5005912780
423, 9.4580831527
420, 9.5218458175
422, 9.4793376922
426, 9.3943214416
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
420, 9.5218458175
423, 9.4580831527
419, 9.5430994033
423, 9.4580831527
422, 9.4793376922
422, 9.4793376922
423, 9.4580831527
423, 9.4580831527
421, 9.5005912780
421, 9.5005912780
425, 9.4155750274
425, 9.4155750274
424, 9.4368295669
421, 9.5005912780
421, 9.5005912780
424, 9.4368295669
425, 9.4155750274
419, 9.5430994033
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
426, 9.3943214416
421, 9.5005912780
424, 9.4368295669
421, 9.5005912780
421, 9.5005912780
426, 9.3943214416
426, 9.3943214416
422, 9.4793376922
425, 9.4155750274
426, 9.3943214416
427, 9.3730669021
420, 9.5218458175
425, 9.4155750274
422, 9.4793376922
427, 9.3730669021
425, 9.4155750274
427, 9.3730669021
422, 9.4793376922
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
426, 9.3943214416
425, 9.4155750274
423, 9.4580831527
427, 9.3730669021
426, 9.3943214416
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
424, 9.4368295669
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
424, 9.4368295669
423, 9.4580831527
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
423, 9.4580831527
425, 9.4155750274
425, 9.4155750274
423, 9.4580831527
426, 9.3943214416
424, 9.4368295669
427, 9.3730669021
425, 9.4155750274
423, 9.4580831527
425, 9.4155750274
425, 9.4155750274
424, 9.4368295669
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
423, 9.4580831527
425, 9.4155750274
428, 9.3518123626
425, 9.4155750274
424, 9.4368295669
424, 9.4368295669
425, 9.4155750274
426, 9.3943214416
426, 9.3943214416
424, 9.4368295669
423, 9.4580831527
425, 9.4155750274
425, 9.4155750274
424, 9.4368295669
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
424, 9.4368295669
427, 9.3730669021
425, 9.4155750274
425, 9.4155750274
426, 9.3943214416
425, 9.4155750274
425, 9.4155750274
426, 9.3943214416
426, 9.3943214416
426, 9.3943214416
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
426, 9.3943214416
425, 9.4155750274
427, 9.3730669021
426, 9.3943214416
425, 9.4155750274
427, 9.3730669021
425, 9.4155750274
425, 9.4155750274
424, 9.4368295669
426, 9.3943214416
425, 9.4155750274
426, 9.3943214416
426, 9.3943214416
425, 9.4155750274
426, 9.3943214416
425, 9.4155750274
424, 9.4368295669
426, 9.3943214416
425, 9.4155750274
427, 9.3730669021
425, 9.4155750274
424, 9.4368295669
423, 9.4580831527
425, 9.4155750274
425, 9.4155750274
424, 9.4368295669
426, 9.3943214416
425, 9.4155750274
423, 9.4580831527
425, 9.4155750274
423, 9.4580831527
426, 9.3943214416
423, 9.4580831527
426, 9.3943214416
425, 9.4155750274
424, 9.4368295669
425, 9.4155750274
425, 9.4155750274
426, 9.3943214416
426, 9.3943214416
423, 9.4580831527
423, 9.4580831527
423, 9.4580831527
426, 9.3943214416
425, 9.4155750274
425, 9.4155750274
426, 9.3943214416
425, 9.4155750274
425, 9.4155750274
424, 9.4368295669
426, 9.3943214416
428, 9.3518123626
423, 9.4580831527
425, 9.4155750274
424, 9.4368295669
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
423, 9.4580831527
424, 9.4368295669
425, 9.4155750274
425, 9.4155750274
432, 9.2667961120
425, 9.4155750274
424, 9.4368295669
425, 9.4155750274
426, 9.3943214416
425, 9.4155750274
424, 9.4368295669
427, 9.3730669021
426, 9.3943214416
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
426, 9.3943214416
425, 9.4155750274
427, 9.3730669021
426, 9.3943214416
426, 9.3943214416
425, 9.4155750274
426, 9.3943214416
426, 9.3943214416
423, 9.4580831527
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
423, 9.4580831527
425, 9.4155750274
427, 9.3730669021
425, 9.4155750274
427, 9.3730669021
424, 9.4368295669
425, 9.4155750274
426, 9.3943214416
426, 9.3943214416
425, 9.4155750274
425, 9.4155750274
428, 9.3518123626
426, 9.3943214416
424, 9.4368295669
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
427, 9.3730669021
425, 9.4155750274
426, 9.3943214416
426, 9.3943214416
426, 9.3943214416
425, 9.4155750274
424, 9.4368295669
427, 9.3730669021
425, 9.4155750274
425, 9.4155750274
425, 9.4155750274
435, 9.2030334472
428, 9.3518123626
425, 9.4155750274
425, 9.4155750274
423, 9.4580831527
426, 9.3943214416
425, 9.4155750274
426, 9.3943214416
425, 9.4155750274
427, 9.3730669021
423, 9.4580831527
428, 9.3518123626
424, 9.4368295669
423, 9.4580831527
428, 9.3518123626
426, 9.3943214416
427, 9.3730669021
429, 9.3305587768
424, 9.4368295669
425, 9.4155750274
426, 9.3943214416
425, 9.4155750274
425, 9.4155750274
424, 9.4368295669
424, 9.4368295669
427, 9.3730669021
429, 9.3305587768
425, 9.4155750274
424, 9.4368295669
427, 9.3730669021
425, 9.4155750274
425, 9.4155750274
426, 9.3943214416
429, 9.3305587768
425, 9.4155750274
424, 9.4368295669
428, 9.3518123626
423, 9.4580831527
427, 9.3730669021
429, 9.3305587768
424, 9.4368295669
428, 9.3518123626
429, 9.3305587768
424, 9.4368295669
427, 9.3730669021
429, 9.3305587768
430, 9.3093042373
430, 9.3093042373
428, 9.3518123626
429, 9.3305587768
430, 9.3093042373
429, 9.3305587768
425, 9.4155750274
429, 9.3305587768
429, 9.3305587768
425, 9.4155750274
424, 9.4368295669
427, 9.3730669021
430, 9.3093042373
427, 9.3730669021
430, 9.3093042373
429, 9.3305587768
430, 9.3093042373
427, 9.3730669021
429, 9.3305587768
428, 9.3518123626
427, 9.3730669021
429, 9.3305587768
429, 9.3305587768
430, 9.3093042373
429, 9.3305587768
430, 9.3093042373
430, 9.3093042373
430, 9.3093042373
430, 9.3093042373
429, 9.3305587768
429, 9.3305587768
429, 9.3305587768
427, 9.3730669021
428, 9.3518123626
429, 9.3305587768
429, 9.3305587768
428, 9.3518123626
429, 9.3305587768
429, 9.3305587768
430, 9.3093042373
430, 9.3093042373
429, 9.3305587768
428, 9.3518123626
428, 9.3518123626
428, 9.3518123626
428, 9.3518123626
426, 9.3943214416
429, 9.3305587768
428, 9.3518123626
428, 9.3518123626
428, 9.3518123626
429, 9.3305587768
428, 9.3518123626
428, 9.3518123626
428, 9.3518123626
430, 9.3093042373
430, 9.3093042373
427, 9.3730669021
429, 9.3305587768
426, 9.3943214416
427, 9.3730669021
430, 9.3093042373
427, 9.3730669021
429, 9.3305587768
428, 9.3518123626
429, 9.3305587768
431, 9.2880506515
428, 9.3518123626
427, 9.3730669021
429, 9.3305587768
428, 9.3518123626
429, 9.3305587768
430, 9.3093042373
429, 9.3305587768
428, 9.3518123626
429, 9.3305587768
428, 9.3518123626
428, 9.3518123626
429, 9.3305587768
428, 9.3518123626
429, 9.3305587768
427, 9.3730669021
429, 9.3305587768
429, 9.3305587768
429, 9.3305587768
428, 9.3518123626
428, 9.3518123626
430, 9.3093042373
429, 9.3305587768
429, 9.3305587768
427, 9.3730669021
427, 9.3730669021
429, 9.3305587768
431, 9.2880506515
429, 9.3305587768
428, 9.3518123626
428, 9.3518123626
431, 9.2880506515
430, 9.3093042373
429, 9.3305587768
430, 9.3093042373
430, 9.3093042373
429, 9.3305587768
430, 9.3093042373
429, 9.3305587768
428, 9.3518123626
428, 9.3518123626
430, 9.3093042373
429, 9.3305587768
427, 9.3730669021
429, 9.3305587768
427, 9.3730669021
428, 9.3518123626
428, 9.3518123626
429, 9.3305587768
427, 9.3730669021
428, 9.3518123626
428, 9.3518123626
431, 9.2880506515
430, 9.3093042373
430, 9.3093042373
429, 9.3305587768
428, 9.3518123626
429, 9.3305587768
429, 9.3305587768
427, 9.3730669021
428, 9.3518123626
430, 9.3093042373
429, 9.3305587768
429, 9.3305587768
430, 9.3093042373
430, 9.3093042373
428, 9.3518123626
429, 9.3305587768
429, 9.3305587768
428, 9.3518123626
430, 9.3093042373
430, 9.3093042373
428, 9.3518123626
429, 9.3305587768
430, 9.3093042373
429, 9.3305587768
429, 9.3305587768
431, 9.2880506515
429, 9.3305587768
428, 9.3518123626
428, 9.3518123626
428, 9.3518123626
428, 9.3518123626
427, 9.3730669021
428, 9.3518123626
430, 9.3093042373
429, 9.3305587768
430, 9.3093042373
430, 9.3093042373
430, 9.3093042373
430, 9.3093042373
430, 9.3093042373
430, 9.3093042373
429, 9.3305587768
429, 9.3305587768
428, 9.3518123626
427, 9.3730669021
429, 9.3305587768
430, 9.3093042373
430, 9.3093042373
427, 9.3730669021
430, 9.3093042373
430, 9.3093042373
428, 9.3518123626
430, 9.3093042373
429, 9.3305587768
428, 9.3518123626
429, 9.3305587768
429, 9.3305587768
427, 9.3730669021
429, 9.3305587768
429, 9.3305587768
429, 9.3305587768
428, 9.3518123626
427, 9.3730669021
426, 9.3943214416
429, 9.3305587768
430, 9.3093042373
429, 9.3305587768
429, 9.3305587768
429, 9.3305587768
430, 9.3093042373
430, 9.3093042373
428, 9.3518123626
428, 9.3518123626
428, 9.3518123626
427, 9.3730669021
427, 9.3730669021
429, 9.3305587768
430, 9.3093042373
428, 9.3518123626
427, 9.3730669021
423, 9.4580831527
429, 9.3305587768
429, 9.3305587768
428, 9.3518123626
430, 9.3093042373
430, 9.3093042373
428, 9.3518123626
430, 9.3093042373
429, 9.3305587768
427, 9.3730669021
430, 9.3093042373
427, 9.3730669021
428, 9.3518123626
430, 9.3093042373
427, 9.3730669021
431, 9.2880506515
429, 9.3305587768
431, 9.2880506515
432, 9.2667961120
430, 9.3093042373
433, 9.2455425262
433, 9.2455425262
427, 9.3730669021
428, 9.3518123626
428, 9.3518123626
427, 9.3730669021
432, 9.2667961120
428, 9.3518123626
432, 9.2667961120
430, 9.3093042373
431, 9.2880506515
426, 9.3943214416
429, 9.3305587768
432, 9.2667961120
427, 9.3730669021
433, 9.2455425262
429, 9.3305587768
430, 9.3093042373
432, 9.2667961120
432, 9.2667961120
430, 9.3093042373
432, 9.2667961120
431, 9.2880506515
430, 9.3093042373
429, 9.3305587768
426, 9.3943214416
432, 9.2667961120
432, 9.2667961120
431, 9.2880506515
428, 9.3518123626
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
433, 9.2455425262
433, 9.2455425262
432, 9.2667961120
433, 9.2455425262
430, 9.3093042373
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
426, 9.3943214416
432, 9.2667961120
430, 9.3093042373
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
430, 9.3093042373
434, 9.2242879867
433, 9.2455425262
434, 9.2242879867
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
431, 9.2880506515
433, 9.2455425262
432, 9.2667961120
434, 9.2242879867
432, 9.2667961120
435, 9.2030334472
433, 9.2455425262
432, 9.2667961120
433, 9.2455425262
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
433, 9.2455425262
434, 9.2242879867
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
433, 9.2455425262
433, 9.2455425262
432, 9.2667961120
434, 9.2242879867
433, 9.2455425262
433, 9.2455425262
431, 9.2880506515
431, 9.2880506515
432, 9.2667961120
433, 9.2455425262
433, 9.2455425262
434, 9.2242879867
431, 9.2880506515
432, 9.2667961120
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
433, 9.2455425262
430, 9.3093042373
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
434, 9.2242879867
432, 9.2667961120
432, 9.2667961120
431, 9.2880506515
435, 9.2030334472
432, 9.2667961120
432, 9.2667961120
433, 9.2455425262
434, 9.2242879867
433, 9.2455425262
430, 9.3093042373
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
431, 9.2880506515
435, 9.2030334472
432, 9.2667961120
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
433, 9.2455425262
430, 9.3093042373
434, 9.2242879867
434, 9.2242879867
433, 9.2455425262
433, 9.2455425262
432, 9.2667961120
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
433, 9.2455425262
430, 9.3093042373
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
433, 9.2455425262
433, 9.2455425262
433, 9.2455425262
433, 9.2455425262
433, 9.2455425262
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
431, 9.2880506515
430, 9.3093042373
431, 9.2880506515
432, 9.2667961120
433, 9.2455425262
431, 9.2880506515
434, 9.2242879867
432, 9.2667961120
433, 9.2455425262
433, 9.2455425262
434, 9.2242879867
432, 9.2667961120
432, 9.2667961120
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
430, 9.3093042373
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
431, 9.2880506515
430, 9.3093042373
432, 9.2667961120
432, 9.2667961120
434, 9.2242879867
435, 9.2030334472
430, 9.3093042373
433, 9.2455425262
433, 9.2455425262
432, 9.2667961120
432, 9.2667961120
432, 9.2667961120
434, 9.2242879867
432, 9.2667961120
431, 9.2880506515
433, 9.2455425262
433, 9.2455425262
434, 9.2242879867
432, 9.2667961120
436, 9.1817798614
435, 9.2030334472
432, 9.2667961120
432, 9.2667961120
429, 9.3305587768
434, 9.2242879867
433, 9.2455425262
433, 9.2455425262
436, 9.1817798614
436, 9.1817798614
435, 9.2030334472
437, 9.1605253219
437, 9.1605253219
437, 9.1605253219
434, 9.2242879867
433, 9.2455425262
435, 9.2030334472
434, 9.2242879867
439, 9.1180171966
435, 9.2030334472
438, 9.1392717361
439, 9.1180171966
439, 9.1180171966
443, 9.0330009460
441, 9.0755090713
439, 9.1180171966
441, 9.0755090713
439, 9.1180171966
439, 9.1180171966
441, 9.0755090713
441, 9.0755090713
439, 9.1180171966
440, 9.0967636108
440, 9.0967636108
439, 9.1180171966
440, 9.0967636108
440, 9.0967636108
441, 9.0755090713
444, 9.0117464065
444, 9.0117464065
444, 9.0117464065
444, 9.0117464065
444, 9.0117464065
442, 9.0542554855
444, 9.0117464065
441, 9.0755090713
442, 9.0542554855
443, 9.0330009460
443, 9.0330009460
445, 8.9904928207
446, 8.9692382812
443, 9.0330009460
443, 9.0330009460
444, 9.0117464065
444, 9.0117464065
444, 9.0117464065
444, 9.0117464065
442, 9.0542554855
444, 9.0117464065
443, 9.0330009460
443, 9.0330009460
443, 9.0330009460
443, 9.0330009460
441, 9.0755090713
443, 9.0330009460
442, 9.0542554855
443, 9.0330009460
443, 9.0330009460
442, 9.0542554855
444, 9.0117464065
444, 9.0117464065
443, 9.0330009460
443, 9.0330009460
443, 9.0330009460
443, 9.0330009460
443, 9.0330009460
442, 9.0542554855
442, 9.0542554855
446, 8.9692382812
446, 8.9692382812
447, 8.9479846954
443, 9.0330009460
447, 8.9479846954
447, 8.9479846954
446, 8.9692382812
449, 8.9054765701
447, 8.9479846954
447, 8.9479846954
449, 8.9054765701
446, 8.9692382812
446, 8.9692382812
449, 8.9054765701
447, 8.9479846954
446, 8.9692382812
447, 8.9479846954
447, 8.9479846954
445, 8.9904928207
447, 8.9479846954
444, 9.0117464065
447, 8.9479846954
447, 8.9479846954
447, 8.9479846954
447, 8.9479846954
448, 8.9267301559
448, 8.9267301559
451, 8.8629684448
446, 8.9692382812
449, 8.9054765701
447, 8.9479846954
444, 9.0117464065
447, 8.9479846954
446, 8.9692382812
447, 8.9479846954
449, 8.9054765701
447, 8.9479846954
447, 8.9479846954
447, 8.9479846954
447, 8.9479846954
447, 8.9479846954
447, 8.9479846954
448, 8.9267301559
447, 8.9479846954
448, 8.9267301559
447, 8.9479846954
447, 8.9479846954
445, 8.9904928207
445, 8.9904928207
448, 8.9267301559
447, 8.9479846954
446, 8.9692382812
447, 8.9479846954
447, 8.9479846954
447, 8.9479846954
447, 8.9479846954
447, 8.9479846954
447, 8.9479846954
446, 8.9692382812
447, 8.9479846954
448, 8.9267301559
447, 8.9479846954
446, 8.9692382812
447, 8.9479846954
445, 8.9904928207
449, 8.9054765701
455, 8.7779512405
448, 8.9267301559
444, 9.0117464065
446, 8.9692382812
447, 8.9479846954
447, 8.9479846954
448, 8.9267301559
450, 8.8842220306
444, 9.0117464065
447, 8.9479846954
446, 8.9692382812
447, 8.9479846954
447, 8.9479846954
447, 8.9479846954
448, 8.9267301559
449, 8.9054765701
447, 8.9479846954
446, 8.9692382812
444, 9.0117464065
447, 8.9479846954
450, 8.8842220306
447, 8.9479846954
450, 8.8842220306
447, 8.9479846954
447, 8.9479846954
448, 8.9267301559
449, 8.9054765701
450, 8.8842220306
450, 8.8842220306
446, 8.9692382812
451, 8.8629684448
447, 8.9479846954
452, 8.8417139053
451, 8.8629684448
449, 8.9054765701
447, 8.9479846954
450, 8.8842220306
450, 8.8842220306
448, 8.9267301559
451, 8.8629684448
450, 8.8842220306
452, 8.8417139053
448, 8.9267301559
447, 8.9479846954
448, 8.9267301559
451, 8.8629684448
450, 8.8842220306
451, 8.8629684448
451, 8.8629684448
449, 8.9054765701
452, 8.8417139053
451, 8.8629684448
452, 8.8417139053
451, 8.8629684448
451, 8.8629684448
447, 8.9479846954
447, 8.9479846954
444, 9.0117464065
445, 8.9904928207
445, 8.9904928207
446, 8.9692382812
450, 8.8842220306
450, 8.8842220306
447, 8.9479846954
446, 8.9692382812
447, 8.9479846954
448, 8.9267301559
448, 8.9267301559
446, 8.9692382812
448, 8.9267301559
448, 8.9267301559
447, 8.9479846954
447, 8.9479846954
446, 8.9692382812
447, 8.9479846954
446, 8.9692382812
447, 8.9479846954
446, 8.9692382812
449, 8.9054765701
447, 8.9479846954
446, 8.9692382812
447, 8.9479846954
447, 8.9479846954
450, 8.8842220306
446, 8.9692382812
448, 8.9267301559
444, 9.0117464065
443, 9.0330009460
444, 9.0117464065
442, 9.0542554855
443, 9.0330009460
443, 9.0330009460
444, 9.0117464065
444, 9.0117464065
443, 9.0330009460
444, 9.0117464065
443, 9.0330009460
443, 9.0330009460
443, 9.0330009460
441, 9.0755090713
443, 9.0330009460
441, 9.0755090713
440, 9.0967636108
440, 9.0967636108
441, 9.0755090713
438, 9.1392717361
437, 9.1605253219
436, 9.1817798614
434, 9.2242879867
430, 9.3093042373
425, 9.4155750274
423, 9.4580831527
425, 9.4155750274
426, 9.3943214416
421, 9.5005912780
423, 9.4580831527
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
419, 9.5430994033
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
423, 9.4580831527
423, 9.4580831527
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
421, 9.5005912780
429, 9.3305587768
422, 9.4793376922
420, 9.5218458175
423, 9.4580831527
420, 9.5218458175
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
424, 9.4368295669
422, 9.4793376922
423, 9.4580831527
419, 9.5430994033
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
421, 9.5005912780
423, 9.4580831527
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
424, 9.4368295669
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
421, 9.5005912780
420, 9.5218458175
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
423, 9.4580831527
421, 9.5005912780
419, 9.5430994033
421, 9.5005912780
420, 9.5218458175
422, 9.4793376922
423, 9.4580831527
422, 9.4793376922
421, 9.5005912780
419, 9.5430994033
423, 9.4580831527
422, 9.4793376922
421, 9.5005912780
422, 9.4793376922
420, 9.5218458175
419, 9.5430994033
423, 9.4580831527
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
421, 9.5005912780
421, 9.5005912780
422, 9.4793376922
422, 9.4793376922
423, 9.4580831527
424, 9.4368295669
422, 9.4793376922
422, 9.4793376922
422, 9.4793376922
421, 9.5005912780
